SampleId	GROUP	Year	Image#	Group#	NObj	Type	AvgLumenArea	AvgLumenLength	AvgLumenWidth	AvgHorizontalPosition	AvgVerticalPosition	AvgLumenPerimeter	AvgLumenFormCoefficient	AvgLumenL/W	TotLumenArea	TotLumenLength	TotLumenWidth	TotLumenPerimeter	
4_jizH_1	CELL	2014	1	17	0	V	3323.5000	44.2000	74.8000	23746.9925	4435.6725	5.1000	108.8000	158.1000	256.8819	0.6329	0.5909	
4_jizH_1	CELL	2014	1	18	0	V	731.1700	39.1000	23.8000	23750.7269	4923.2605	47.6000	98.6000	185.3000	108.9802	0.7736	1.6429	
4_jizH_1	CELL	2014	1	19	0	V	1664.6400	39.1000	47.6000	23749.3955	4252.8540	22.9500	200.6000	262.6500	173.2007	0.6973	0.8214	
4_jizH_1	CELL	2014	1	20	0	V	690.7100	44.2000	17.0000	23772.2665	3979.8849	76.5000	113.0500	233.7500	140.1174	0.4421	2.6000	
4_jizH_1	CELL	2014	1	21	0	V	3089.4100	56.1000	64.6000	23780.3522	5103.0565	74.8000	8.5000	139.4000	225.7447	0.7618	0.8684	
4_jizH_1	CELL	2014	1	22	0	V	384.3700	35.7000	13.6000	23766.7541	3956.7692	77.3500	509.1500	622.2000	95.3577	0.5312	2.6250	
4_jizH_1	CELL	2014	1	23	0	V	1551.9300	40.8000	44.2000	23782.8607	4364.3337	82.4500	5.9500	129.2000	159.5781	0.7658	0.9231	
4_jizH_1	CELL	2014	1	24	0	V	2728.1600	68.0000	45.9000	23803.5153	3858.4399	86.7000	145.3500	300.0500	219.9065	0.7089	1.4815	
4_jizH_1	CELL	2014	1	25	0	V	2534.5300	54.4000	54.4000	23803.2643	4642.6283	89.2500	8.5000	152.1500	200.4457	0.7927	1.0000	
4_jizH_1	CELL	2014	1	26	0	V	2326.4500	52.7000	57.8000	23803.5563	4842.1575	86.7000	4.2500	143.6500	221.8525	0.5940	0.9118	
4_jizH_1	CELL	2014	1	27	0	V	3771.4500	71.4000	61.2000	23812.0185	5213.6408	22.1000	95.2000	188.7000	256.8819	0.7182	1.1667	
4_jizH_1	CELL	2014	1	28	0	V	2077.9100	45.9000	45.9000	23823.1474	4169.1093	35.7000	3.4000	85.0000	241.3133	0.4484	1.0000	
4_jizH_1	CELL	2014	1	29	0	V	3069.1800	56.1000	59.5000	23841.8821	4363.4214	5.9500	5.1000	67.1500	229.6369	0.7314	0.9429	
4_jizH_1	CELL	2014	1	30	0	V	3083.6300	62.9000	57.8000	23853.9284	5450.6047	44.2000	14.4500	121.5500	221.8525	0.7873	1.0882	
4_jizH_1	CELL	2014	1	31	0	V	447.9500	10.2000	45.9000	23828.3187	5097.1594	9.3500	5.1000	24.6500	124.5488	0.3629	0.2222	
4_jizH_1	CELL	2014	1	32	0	V	2679.0300	45.9000	61.2000	23857.9852	4839.7313	6.8000	37.4000	90.1000	280.2348	0.4287	0.7500	
4_jizH_1	CELL	2014	1	33	0	V	1852.4900	44.2000	42.5000	23866.0746	3910.1300	3.4000	149.6000	197.2000	171.2546	0.7937	1.0400	
4_jizH_1	CELL	2014	1	34	0	V	2228.1900	47.6000	54.4000	23867.1665	4643.4872	8.5000	119.8500	175.9500	192.6614	0.7543	0.8750	
4_jizH_1	CELL	2014	1	35	0	V	3135.6500	54.4000	64.6000	23870.2985	5098.5617	5.1000	184.4500	243.9500	233.5290	0.7225	0.8421	
4_jizH_1	CELL	2014	1	36	0	V	2476.7300	44.2000	54.4000	23889.5208	4167.3050	3.4000	403.7500	451.3500	233.5290	0.5707	0.8125	
4_jizH_1	CELL	2014	1	37	0	V	2647.2400	66.3000	47.6000	23899.0992	5256.6227	134.3000	11.9000	212.5000	206.2839	0.7818	1.3929	
4_jizH_1	CELL	2014	1	38	0	V	661.8100	15.3000	47.6000	23887.0934	4359.9655	5.1000	5.9500	26.3500	124.5488	0.5361	0.3214	
4_jizH_1	CELL	2014	1	39	0	V	3768.5600	85.0000	54.4000	23930.1478	4561.1860	95.2000	136.0000	316.2000	260.7740	0.6964	1.5625	
4_jizH_1	CELL	2014	1	40	0	V	3728.1000	61.2000	66.3000	23930.2464	5478.1235	15.3000	17.8500	94.3500	268.5583	0.6496	0.9231	
4_jizH_1	CELL	2014	1	41	0	V	3314.8300	66.3000	59.5000	23935.6206	4361.1388	5.1000	405.4500	476.8500	237.4212	0.7390	1.1143	
4_jizH_1	CELL	2014	1	42	0	V	1820.7000	45.9000	39.1000	23972.5473	4075.0592	126.6500	5.9500	178.5000	188.7693	0.6421	1.1739	
4_jizH_1	CELL	2014	1	43	0	V	1242.7000	30.6000	47.6000	23965.3151	4701.3540	112.2000	11.9000	154.7000	149.8478	0.6955	0.6429	
4_jizH_1	CELL	2014	1	44	0	V	2574.9900	64.6000	47.6000	23985.3649	5251.8629	11.0500	403.7500	479.4000	212.1222	0.7191	1.3571	
4_jizH_1	CELL	2014	1	45	0	V	1739.7800	59.5000	37.4000	23991.0326	4839.0302	37.4000	85.8500	182.7500	171.2546	0.7455	1.5909	
4_jizH_1	CELL	2014	1	46	0	V	2557.6500	47.6000	54.4000	23992.3862	4931.8172	101.1500	5.1000	153.8500	245.2054	0.5346	0.8750	
4_jizH_1	CELL	2014	1	47.1	0	V	2163.1650	31.4500	25.5000	24018.8412	4450.1015	99.4500	8.5000	139.4000	194.6075	0.3589	1.2333	
4_jizH_1	CELL	2014	1	47.2	0	V	2163.1650	31.4500	25.5000	24018.8412	4450.1015	99.4500	8.5000	139.4000	194.6075	0.3589	1.2333	
4_jizH_1	CELL	2014	1	48	0	V	3080.7400	59.5000	64.6000	24017.8296	5474.4465	17.0000	93.5000	170.0000	225.7447	0.7597	0.9211	
4_jizH_1	CELL	2014	1	49	0	V	3124.0900	62.9000	61.2000	24029.0911	4086.6223	3.4000	73.9500	140.2500	252.9897	0.6134	1.0278	
4_jizH_1	CELL	2014	1	50	0	V	2083.6900	39.1000	47.6000	24020.2502	4705.1331	9.3500	6.8000	55.2500	223.7986	0.5228	0.8214	
4_jizH_1	CELL	2014	1	51	0	V	2430.4900	66.3000	44.2000	24037.7332	3996.1906	204.0000	10.2000	280.5000	212.1222	0.6788	1.5000	
4_jizH_1	CELL	2014	1	52	0	V	2511.4100	49.3000	56.1000	24035.5605	5183.2198	127.5000	8.5000	185.3000	214.0683	0.6887	0.8788	
4_jizH_1	CELL	2014	1	53	0	V	1577.9400	39.1000	45.9000	24040.9516	4224.4408	211.6500	33.1500	283.9000	186.8232	0.5681	0.8519	
4_jizH_1	CELL	2014	1	54	0	V	300.5600	22.1000	10.2000	24031.7885	4956.7423	6.8000	530.4000	559.3000	73.9509	0.6906	2.1667	
4_jizH_1	CELL	2014	1	55.1	0	V	2144.3800	37.4000	25.5000	24080.3236	4692.2898	10.2000	465.8000	513.4000	212.1222	0.2994	1.4667	
4_jizH_1	CELL	2014	1	55.2	0	V	2144.3800	37.4000	25.5000	24080.3236	4692.2898	10.2000	465.8000	513.4000	212.1222	0.2994	1.4667	
4_jizH_1	CELL	2014	1	56	0	V	1996.9900	56.1000	37.4000	24072.8611	5359.0692	225.2500	11.0500	292.4000	186.8232	0.7190	1.5000	
4_jizH_1	CELL	2014	1	57	0	V	1323.6200	52.7000	30.6000	24087.1218	4421.5293	5.9500	161.5000	220.1500	157.6321	0.6694	1.7222	
4_jizH_1	CELL	2014	1	58	0	V	1869.8300	51.0000	39.1000	24083.9972	4462.6051	5.9500	184.4500	241.4000	186.8232	0.6732	1.3043	
4_jizH_1	CELL	2014	1	59	0	V	2681.9200	52.7000	57.8000	24097.8499	5183.3256	8.5000	130.0500	191.2500	216.0143	0.7223	0.9118	
4_jizH_1	CELL	2014	1	60	0	V	630.0200	15.3000	35.7000	24096.1431	3993.0661	10.2000	173.4000	198.9000	107.0341	0.6911	0.4286	
4_jizH_1	CELL	2014	1	61	0	V	3430.4300	64.6000	61.2000	24121.5177	4918.0599	9.3500	183.6000	257.5500	241.3133	0.7403	1.0556	
4_jizH_1	CELL	2014	1	62	0	V	3748.3300	68.0000	66.3000	24141.7891	5023.3139	255.0000	5.9500	328.9500	251.0437	0.7474	1.0256	
4_jizH_1	CELL	2014	1	63	0	V	1286.0500	35.7000	40.8000	24138.8654	4213.7461	30.6000	11.0500	77.3500	144.0095	0.7793	0.8750	
4_jizH_1	CELL	2014	1	64	0	V	2297.5500	45.9000	54.4000	24145.1620	5352.5302	14.4500	54.4000	114.7500	200.4457	0.7186	0.8438	
4_jizH_1	CELL	2014	1	65	0	V	950.8100	27.2000	37.4000	24139.4264	3848.4228	144.5000	8.5000	180.2000	130.3870	0.7028	0.7273	
4_jizH_1	CELL	2014	1	66	0	V	2127.0400	44.2000	59.5000	24151.9346	4628.1853	118.1500	9.3500	171.7000	202.3918	0.6525	0.7429	
4_jizH_1	CELL	2014	1	67	0	V	1364.0800	54.4000	25.5000	24194.3604	5566.2862	212.5000	35.7000	302.6000	169.3085	0.5980	2.1333	
4_jizH_1	CELL	2014	1	68	0	V	580.8900	40.8000	20.4000	24185.9677	5540.9090	199.7500	45.0500	285.6000	105.0881	0.6610	2.0000	
4_jizH_1	CELL	2014	1	69	0	V	1491.2400	32.3000	40.8000	24188.3545	4234.1333	9.3500	13.6000	55.2500	190.7154	0.5152	0.7917	
4_jizH_1	CELL	2014	1	70	0	V	2031.6700	42.5000	64.6000	24210.7471	3900.7213	149.6000	10.2000	202.3000	254.9358	0.3928	0.6579	
4_jizH_1	CELL	2014	1	71	0	V	777.4100	22.1000	37.4000	24197.1491	5005.3498	5.1000	8.5000	35.7000	118.7106	0.6932	0.5909	
4_jizH_1	CELL	2014	1	72	0	V	1505.6900	45.9000	42.5000	24209.1061	4291.7071	295.8000	235.4500	577.1500	173.2007	0.6307	1.0800	
4_jizH_1	CELL	2014	1	73	0	V	919.0200	22.1000	52.7000	24199.4198	4632.9491	8.5000	5.1000	35.7000	145.9556	0.5421	0.4194	
4_jizH_1	CELL	2014	1	74	0	V	1638.6300	44.2000	34.0000	24219.2344	4827.7272	91.8000	22.1000	158.1000	184.8771	0.6025	1.3000	
4_jizH_1	CELL	2014	1	75	0	V	317.9000	13.6000	28.9000	24213.7800	5036.5436	16.1500	2.5500	32.3000	79.7891	0.6275	0.4706	
4_jizH_1	CELL	2014	1	76	0	V	650.2500	39.1000	22.1000	24231.4600	4865.3849	165.7500	427.5500	632.4000	114.8184	0.6198	1.7692	
4_jizH_1	CELL	2014	1	77	0	V	1309.1700	30.6000	44.2000	24230.4490	4087.5018	73.9500	7.6500	112.2000	157.6321	0.6621	0.6923	
4_jizH_1	CELL	2014	1	78	0	V	1057.7400	25.5000	44.2000	24234.4104	4624.8314	8.5000	126.6500	160.6500	136.2253	0.7163	0.5769	
4_jizH_1	CELL	2014	1	79	0	V	1939.1900	39.1000	54.4000	24243.1097	5016.7025	11.9000	288.1500	339.1500	184.8771	0.7130	0.7188	
4_jizH_1	CELL	2014	1	80	0	V	1176.2300	32.3000	42.5000	24245.7425	4540.0651	130.0500	12.7500	175.1000	138.1713	0.7742	0.7600	
4_jizH_1	CELL	2014	1	81	0	V	309.2300	13.6000	23.8000	24233.8178	4228.3607	11.9000	430.9500	456.4500	73.9509	0.7106	0.5714	
4_jizH_1	CELL	2014	1	82	0	V	1378.5300	32.3000	42.5000	24253.8537	5464.4273	96.9000	1.7000	130.9000	227.6908	0.3341	0.7600	
4_jizH_1	CELL	2014	1	83	0	V	858.3300	28.9000	34.0000	24263.5104	3900.3209	10.2000	229.5000	268.6000	116.7645	0.7911	0.8500	
4_jizH_1	CELL	2014	1	84	0	V	864.1100	28.9000	34.0000	24260.3361	4311.5184	15.3000	374.8500	419.0500	116.7645	0.7964	0.8500	
4_jizH_1	CELL	2014	1	85	0	V	971.0400	25.5000	42.5000	24270.6673	4088.8997	7.6500	79.0500	112.2000	126.4949	0.7626	0.6000	
4_jizH_1	CELL	2014	1	86	0	V	323.6800	11.9000	23.8000	24269.9437	5283.8429	328.1000	118.1500	458.1500	77.8430	0.6713	0.5000	
4_jizH_1	CELL	2014	1	87	0	V	580.8900	23.8000	30.6000	24278.2075	5091.7960	184.4500	97.7500	306.0000	99.2498	0.7410	0.7778	
4_jizH_1	CELL	2014	1	88	0	V	1083.7500	28.9000	40.8000	24291.1096	5219.2584	213.3500	7.6500	249.9000	159.5781	0.5348	0.7083	
4_jizH_1	CELL	2014	1	89	0	V	858.3300	37.4000	23.8000	24294.0131	5345.4525	52.7000	395.2500	485.3500	122.6027	0.7176	1.5714	
4_jizH_1	CELL	2014	1	90	0	V	1335.1800	35.7000	44.2000	24299.1082	5469.5734	3.4000	85.8500	124.9500	145.9556	0.7876	0.8077	
4_jizH_1	CELL	2014	1	91	0	V	393.0400	13.6000	30.6000	24291.9000	4535.5250	11.9000	14.4500	39.9500	85.6273	0.6736	0.4444	
4_jizH_1	CELL	2014	1	92	0	V	549.1000	20.4000	27.2000	24297.9300	4824.1437	22.9500	396.9500	440.3000	99.2498	0.7005	0.7500	
4_jizH_1	CELL	2014	1	93	0	V	806.3100	37.4000	27.2000	24306.0090	5565.3857	35.7000	118.1500	191.2500	122.6027	0.6741	1.3750	
4_jizH_1	CELL	2014	1	94	0	V	320.7900	17.0000	23.8000	24304.1189	4715.4018	89.2500	62.0500	168.3000	72.0048	0.7775	0.7143	
4_jizH_1	CELL	2014	1	95	0	V	508.6400	34.0000	13.6000	24314.8778	5541.0051	45.0500	107.9500	187.0000	134.2792	0.3545	2.5000	
4_jizH_1	CELL	2014	1	96	0	V	543.3200	17.0000	32.3000	24327.8229	5216.9293	8.5000	374.0000	399.5000	107.0341	0.5960	0.5263	
4_jizH_1	CELL	2014	1	97	0	V	630.0200	20.4000	34.0000	24330.6651	5434.4945	216.7500	19.5500	256.7000	103.1420	0.7442	0.6000	
4_jizH_1	CELL	2014	1	98	0	V	1161.7800	42.5000	32.3000	24347.7341	4537.1435	14.4500	322.1500	379.1000	142.0635	0.7234	1.3158	
4_jizH_1	CELL	2014	1	99	0	V	592.4500	30.6000	22.1000	24353.7024	4677.7698	0.8500	366.3500	397.8000	122.6027	0.4953	1.3846	
4_jizH_1	CELL	2014	1	100	0	V	1037.5100	39.1000	30.6000	24373.9560	4209.9908	77.3500	194.6500	311.1000	126.4949	0.8148	1.2778	
4_jizH_1	CELL	2014	1	101	0	V	751.4000	23.8000	30.6000	24391.5935	5169.0919	129.2000	8.5000	161.5000	110.9263	0.7674	0.7778	
4_jizH_1	CELL	2014	1	102	0	V	1077.9700	34.0000	35.7000	24395.7657	5438.3228	19.5500	133.4500	187.0000	132.3331	0.7735	0.9524	
4_jizH_1	CELL	2014	1	103	0	V	1222.4700	35.7000	37.4000	24399.2801	5614.8950	392.7000	222.7000	651.1000	142.0635	0.7612	0.9545	
4_jizH_1	CELL	2014	1	104	0	V	1193.5700	28.9000	44.2000	24434.1288	5174.3760	8.5000	5.1000	42.5000	144.0095	0.7232	0.6538	
4_jizH_1	CELL	2014	1	105	0	V	973.9300	40.8000	22.1000	24440.4712	4019.8593	181.9000	321.3000	544.0000	138.1713	0.6411	1.8462	
4_jizH_1	CELL	2014	1	106	0	V	1549.0400	8.5000	1.7000	24452.4384	4400.5769	1.7000	3.4000	13.6000	408.6757	0.1166	5.0000	
4_jizH_1	CELL	2014	1	107	0	V	861.2200	52.7000	20.4000	24450.4154	4079.6862	69.7000	300.0500	422.4500	175.1468	0.3528	2.5833	
4_jizH_1	CELL	2014	1	108	0	V	433.5000	34.0000	11.9000	24447.3260	4049.3433	349.3500	4.2500	387.6000	101.1959	0.5320	2.8571	
4_jizH_1	CELL	2014	1	109	0	V	1884.2800	54.4000	45.9000	24460.8281	4724.8084	63.7500	266.0500	384.2000	216.0143	0.5074	1.1852	
4_jizH_1	CELL	2014	1	110	0	V	936.3600	35.7000	30.6000	24470.4454	3988.4046	173.4000	5.1000	214.2000	126.4949	0.7354	1.1667	
4_jizH_1	CELL	2014	1	111	0	V	1141.5500	37.4000	34.0000	24476.0319	5179.4438	5.1000	161.5000	204.0000	136.2253	0.7730	1.1000	
4_jizH_1	CELL	2014	1	112	0	V	1190.6800	42.5000	34.0000	24491.7597	4895.1294	165.7500	5.1000	213.3500	149.8478	0.6664	1.2500	
4_jizH_1	CELL	2014	1	113	0	V	1190.6800	42.5000	30.6000	24492.6633	4050.7740	5.1000	294.1000	341.7000	140.1174	0.7621	1.3889	
4_jizH_1	CELL	2014	1	114	0	V	624.2400	30.6000	22.1000	24497.0630	4464.6014	183.6000	283.0500	497.2500	126.4949	0.4902	1.3846	
4_jizH_1	CELL	2014	1	115	0	V	338.1300	23.8000	17.0000	24496.3897	5043.9000	119.0000	271.1500	413.9500	72.0048	0.8195	1.4000	
4_jizH_1	CELL	2014	1	116	0	V	1601.0600	39.1000	47.6000	24505.9572	5097.9962	96.0500	11.0500	146.2000	175.1468	0.6559	0.8214	
4_jizH_1	CELL	2014	1	117	0	V	1635.7400	56.1000	39.1000	24515.0602	5474.3905	85.8500	87.5500	229.5000	159.5781	0.8072	1.4348	
4_jizH_1	CELL	2014	1	118	0	V	768.7400	28.9000	27.2000	24510.8876	3994.8594	5.9500	288.1500	323.0000	112.8724	0.7583	1.0625	
4_jizH_1	CELL	2014	1	119	0	V	1369.8600	45.9000	34.0000	24521.9082	4634.4475	124.9500	98.6000	269.4500	151.7939	0.7471	1.3500	
4_jizH_1	CELL	2014	1	120	0	V	1069.3000	35.7000	34.0000	24527.7516	5296.4603	116.4500	6.8000	158.9500	134.2792	0.7452	1.0500	
4_jizH_1	CELL	2014	1	121	0	V	1320.7300	37.4000	34.0000	24536.3827	4904.9575	5.1000	102.0000	144.5000	206.2839	0.3900	1.1000	
4_jizH_1	CELL	2014	1	122	0	V	1329.4000	42.5000	40.8000	24559.2200	4419.9187	26.3500	90.1000	158.9500	144.0095	0.8055	1.0417	
4_jizH_1	CELL	2014	1	123	0	V	2179.0600	47.6000	49.3000	24567.1036	5101.2355	10.2000	255.8500	313.6500	212.1222	0.6086	0.9655	
4_jizH_1	CELL	2014	1	124	0	V	1314.9500	44.2000	34.0000	24568.7325	5547.7538	108.8000	204.8500	357.8500	147.9017	0.7554	1.3000	
4_jizH_1	CELL	2014	1	125	0	V	991.2700	34.0000	35.7000	24572.8309	5298.4539	5.9500	205.7000	245.6500	130.3870	0.7327	0.9524	
4_jizH_1	CELL	2014	1	126	0	V	1768.6800	40.8000	45.9000	24667.2194	4263.1306	436.9000	5.1000	482.8000	186.8232	0.6368	0.8889	
4_jizH_1	CELL	2014	1	127	0	V	2176.1700	64.6000	44.2000	24705.6801	5425.2915	133.4500	97.7500	295.8000	210.1761	0.6191	1.4615	
4_jizH_1	CELL	2014	1	128	0	V	2089.4700	44.2000	52.7000	24717.2358	4267.0846	5.9500	181.0500	231.2000	184.8771	0.7682	0.8387	
4_jizH_1	CELL	2014	1	129	0	V	1572.1600	52.7000	44.2000	24739.4187	5462.1906	90.1000	169.1500	311.9500	157.6321	0.7951	1.1923	
4_jizH_1	CELL	2014	1	130	0	V	1661.7500	44.2000	44.2000	24745.3212	4181.9941	403.7500	5.9500	453.9000	169.3085	0.7285	1.0000	
4_jizH_1	CELL	2014	1	131	0	V	508.6400	13.6000	37.4000	24744.8716	3904.7455	228.6500	5.1000	247.3500	101.1959	0.6242	0.3636	
4_jizH_1	CELL	2014	1	132	0	V	1612.6200	45.9000	44.2000	24761.3439	4624.6063	97.7500	5.9500	149.6000	163.4703	0.7583	1.0385	
4_jizH_1	CELL	2014	1	133	0	V	306.3400	30.6000	11.9000	24765.3113	4152.3462	418.2000	68.0000	516.8000	97.3038	0.4066	2.5714	
4_jizH_1	CELL	2014	1	134	0	V	754.2900	23.8000	37.4000	24772.5563	4906.8188	101.1500	7.6500	132.6000	122.6027	0.6306	0.6364	
4_jizH_1	CELL	2014	1	135	0	V	1086.6400	32.3000	39.1000	24777.9250	4413.6973	90.1000	5.9500	128.3500	136.2253	0.7358	0.8261	
4_jizH_1	CELL	2014	1	136	0	V	1205.1300	35.7000	44.2000	24778.8698	4772.0223	580.5500	20.4000	636.6500	167.3625	0.5407	0.8077	
4_jizH_1	CELL	2014	1	137	0	V	1153.1100	18.7000	51.0000	24774.9521	3911.9429	4.2500	4.2500	27.2000	173.2007	0.4830	0.3667	
4_jizH_1	CELL	2014	1	138	0	V	849.6600	22.1000	40.8000	24790.2500	4192.0554	5.9500	115.6000	143.6500	128.4410	0.6472	0.5417	
4_jizH_1	CELL	2014	1	139	0	V	794.7500	27.2000	27.2000	24799.0313	4357.8356	406.3000	7.6500	441.1500	118.7106	0.7087	1.0000	
4_jizH_1	CELL	2014	1	140	0	V	586.6700	25.5000	27.2000	24795.5384	4996.3670	261.8000	16.1500	303.4500	114.8184	0.5592	0.9375	
4_jizH_1	CELL	2014	1	141	0	V	901.6800	28.9000	37.4000	24807.4734	4634.4779	5.9500	12.7500	47.6000	116.7645	0.8311	0.7727	
4_jizH_1	CELL	2014	1	142	0	V	1268.7100	28.9000	47.6000	24811.6123	4915.9702	8.5000	5.1000	42.5000	153.7399	0.6745	0.6071	
4_jizH_1	CELL	2014	1	143	0	V	673.3700	13.6000	34.0000	24814.4185	3960.0880	509.1500	10.2000	532.9500	134.2792	0.4693	0.4000	
4_jizH_1	CELL	2014	1	144	0	V	1655.9700	45.9000	45.9000	24827.2925	5159.9272	175.9500	4.2500	226.1000	175.1468	0.6784	1.0000	
4_jizH_1	CELL	2014	1	145	0	V	1286.0500	40.8000	37.4000	24823.7209	4420.8596	6.8000	129.2000	176.8000	145.9556	0.7586	1.0909	
4_jizH_1	CELL	2014	1	146	0	V	670.4800	27.2000	30.6000	24829.8922	3881.4884	297.5000	130.0500	454.7500	105.0881	0.7629	0.8889	
4_jizH_1	CELL	2014	1	147	0	V	520.2000	17.0000	27.2000	24833.3828	5262.5767	402.0500	10.2000	429.2500	108.9802	0.5504	0.6250	
4_jizH_1	CELL	2014	1	148	0	V	641.5800	23.8000	32.3000	24838.9068	4363.3257	7.6500	125.8000	157.2500	101.1959	0.7873	0.7368	
4_jizH_1	CELL	2014	1	149	0	V	809.2000	27.2000	30.6000	24847.8496	3960.2957	10.2000	119.8500	157.2500	122.6027	0.6765	0.8889	
4_jizH_1	CELL	2014	1	150	0	V	499.9700	18.7000	32.3000	24844.7040	4777.7173	18.7000	124.1000	161.5000	97.3038	0.6636	0.5789	
4_jizH_1	CELL	2014	1	151	0	V	1306.2800	35.7000	44.2000	24852.5520	4918.5325	5.1000	115.6000	156.4000	147.9017	0.7504	0.8077	
4_jizH_1	CELL	2014	1	152	0	V	421.9400	27.2000	18.7000	24853.0918	4625.0014	8.5000	118.1500	153.8500	79.7891	0.8329	1.4545	
4_jizH_1	CELL	2014	1	153	0	V	436.3900	8.5000	30.6000	24848.6298	5001.3325	17.0000	3.4000	28.9000	118.7106	0.3891	0.2778	
4_jizH_1	CELL	2014	1	154	0	V	653.1400	20.4000	27.2000	24856.0310	5071.5739	476.0000	0.8500	497.2500	105.0881	0.7432	0.7500	
4_jizH_1	CELL	2014	1	155	0	V	901.6800	28.9000	37.4000	24858.8929	5592.1228	624.7500	7.6500	661.3000	140.1174	0.5771	0.7727	
4_jizH_1	CELL	2014	1	156	0	V	1650.1900	39.1000	27.2000	24874.4298	5167.6695	5.1000	103.7000	147.9000	182.9311	0.6197	1.4375	
4_jizH_1	CELL	2014	1	157	0	V	1132.8800	23.8000	44.2000	24874.3610	5271.9168	8.5000	109.6500	141.9500	159.5781	0.5590	0.5385	
4_jizH_1	CELL	2014	1	158	0	V	427.7200	27.2000	17.0000	24899.6703	4501.4277	645.1500	95.2000	767.5500	83.6812	0.7676	1.6000	
4_jizH_1	CELL	2014	1	159	0	V	1265.8200	34.0000	44.2000	24902.7721	5603.2388	11.0500	90.9500	136.0000	144.0095	0.7670	0.7692	
4_jizH_1	CELL	2014	1	160	0	V	583.7800	35.7000	20.4000	24906.8851	4481.6040	395.2500	90.1000	521.0500	99.2498	0.7447	1.7500	
4_jizH_1	CELL	2014	1	161	0	V	514.4200	25.5000	23.8000	24927.8736	4153.0713	68.0000	80.7500	174.2500	97.3038	0.6828	1.0714	
4_jizH_1	CELL	2014	1	162	0	V	1049.0700	39.1000	28.9000	24950.3427	5415.7410	94.3500	61.2000	194.6500	130.3870	0.7754	1.3529	
4_jizH_1	CELL	2014	1	163	0	V	404.6000	25.5000	20.4000	24942.7279	4280.3207	95.2000	38.2500	158.9500	77.8430	0.8391	1.2500	
4_jizH_1	CELL	2014	1	164	0	V	791.8600	27.2000	34.0000	24946.6810	4643.3328	56.1000	71.4000	154.7000	103.1420	0.9354	0.8000	
4_jizH_1	CELL	2014	1	165	0	V	424.8300	20.4000	23.8000	25011.8803	5298.9000	204.8500	28.9000	254.1500	85.6273	0.7281	0.8571	
4_jizH_1	CELL	2014	1	166	0	V	491.3000	20.4000	28.9000	25012.4500	5539.3900	207.4000	21.2500	249.0500	87.5734	0.8050	0.7059	
4_jizH_2	GLOBAL	4_jizH_2.TIF	0.0000 0.0000	jt	16.2.2018 13:33:49	Regent Instruments Inc.  WinCELL Pro 2011a 	ObjKnownDim µm	1.700000 1.700000	0.0000	THD-177	A<300.0000 	CentreHV	N	0	Y 180.0000	10	2997 2670 4059 3573	2014	1	B E	2659048.5400	1805.4000	1535.1000	89.02	2367045.8300	0.08	2239.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	10.90	289762.9600	1727.0447	43.7920	38.0913	182.5937	0.6255	1.1852	150	0.00	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0 0.0	1 2.0		AREA	30	0.0000 300.0000 600.0000 900.0000 1200.0000 1500.0000 1800.0000 2100.0000 2400.0000 2700.0000 3000.0000 3300.0000 3600.0000 3900.0000 4200.0000 4500.0000 4800.0000 5100.0000 5400.0000 5700.0000 6000.0000 6300.0000 6600.0000 6900.0000 7200.0000 7500.0000 7800.0000 8100.0000 8400.0000 8700.0000 inf.	0	24	21	13	10	16	15	11	13	4	9	5	3	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
4_jizH_2	CELL	2014	1	1	0	V	676.2600	27.2000	25.5000	5282.7791	5794.4064	87.5500	11.0500	125.8000	103.1420	0.7988	1.0667	
4_jizH_2	CELL	2014	1	2	0	V	673.3700	34.0000	20.4000	5302.7597	5673.4545	93.5000	15.3000	142.8000	118.7106	0.6005	1.6667	
4_jizH_2	CELL	2014	1	3	0	V	309.2300	22.1000	15.3000	5307.6542	5561.7804	13.6000	263.5000	299.2000	72.0048	0.7495	1.4444	
4_jizH_2	CELL	2014	1	4	0	V	450.8400	25.5000	20.4000	5307.3891	5583.4321	12.7500	126.6500	164.9000	85.6273	0.7727	1.2500	
4_jizH_2	CELL	2014	1	5	0	V	1343.8500	49.3000	32.3000	5333.6129	5806.3738	7.6500	306.8500	363.8000	161.5242	0.6473	1.5263	
4_jizH_2	CELL	2014	1	6	0	V	433.5000	18.7000	20.4000	5319.5267	5703.4887	51.0000	26.3500	96.0500	97.3038	0.5754	0.9167	
4_jizH_2	CELL	2014	1	7	0	V	511.5300	18.7000	30.6000	5320.0492	5886.3989	69.7000	5.1000	93.5000	89.5195	0.8021	0.6111	
4_jizH_2	CELL	2014	1	8	0	V	2025.8900	51.0000	44.2000	5362.5688	5894.5208	5.9500	37.4000	94.3500	186.8232	0.7294	1.1538	
4_jizH_2	CELL	2014	1	9	0	V	673.3700	34.0000	20.4000	5371.8760	5686.1863	14.4500	379.9500	428.4000	120.6566	0.5812	1.6667	
4_jizH_2	CELL	2014	1	10	0	V	468.1800	25.5000	23.8000	5368.4531	5715.0747	16.1500	182.7500	224.4000	93.4116	0.6743	1.0714	
